,index,Year,Team,GameNo,D/N,Attendance,API DATE Format,Capacity,Attendance Rate,Icon,Precipitation,Temperature,Summary
781,867,2014,CHC,120,D,38157,2014-08-14,41072,92.90270744059214,clear-day,0.0,68.77,Clear
782,871,2014,CHC,128,D,33761,2014-08-22,41072,82.19955200623296,partly-cloudy-day,0.0,81.14,Humid and Mostly Cloudy
783,872,2014,CHC,129,D,37156,2014-08-23,41072,90.46552395792754,partly-cloudy-day,0.0,80.93,Humid and Mostly Cloudy
784,873,2014,CHC,130,D,32774,2014-08-24,41072,79.7964550058434,partly-cloudy-day,0.0,84.26,Humid and Mostly Cloudy
785,874,2014,CHC,138,D,32054,2014-09-01,41072,78.04343591741333,partly-cloudy-day,0.0,80.03,Mostly Cloudy
786,877,2014,CHC,141,D,35541,2014-09-05,41072,86.53340475262954,partly-cloudy-day,0.0,85.88,Humid and Mostly Cloudy
787,878,2014,CHC,142,D,36867,2014-09-06,41072,89.76188157382158,partly-cloudy-day,0.0,70.42,Partly Cloudy
788,879,2014,CHC,143,D,33894,2014-09-07,41072,82.52337358784574,partly-cloudy-day,0.0,76.64,Partly Cloudy
789,884,2014,CHC,154,D,33322,2014-09-19,41072,81.1306973120374,clear-day,0.0,72.41,Clear
790,885,2014,CHC,155,D,34334,2014-09-20,41072,83.59466303077522,partly-cloudy-day,0.0,75.89,Partly Cloudy
791,886,2014,CHC,156,D,31933,2014-09-21,41072,77.74883132060772,partly-cloudy-day,0.0,63.21,Mostly Cloudy
792,972,2015,CHC,2,D,26814,2015-04-08,40929,65.51345012094114,cloudy,0.0,47.38,Overcast
793,976,2015,CHC,9,D,32138,2015-04-17,40929,78.5213418358621,partly-cloudy-day,0.0,76.05,Partly Cloudy
794,977,2015,CHC,10,D,33958,2015-04-18,40929,82.96806665200712,partly-cloudy-day,0.0,57.1,Mostly Cloudy
795,978,2015,CHC,11,D,29113,2015-04-19,40929,71.1304942705661,partly-cloudy-day,0.0,67.0,Mostly Cloudy
796,982,2015,CHC,21,D,31128,2015-05-01,40929,76.05365388844095,clear-day,0.0,63.46,Clear
797,983,2015,CHC,22,D,34878,2015-05-02,40929,85.21586161401451,clear-day,0.0,74.68,Clear
798,984,2015,CHC,23,D,33398,2015-05-03,40929,81.5998436316548,partly-cloudy-day,0.0,78.31,Mostly Cloudy
799,988,2015,CHC,34,D,31496,2015-05-14,40929,76.9527718732439,partly-cloudy-day,0.0,62.44,Mostly Cloudy
800,989,2015,CHC,35,D,33617,2015-05-15,40929,82.13491656282831,partly-cloudy-day,0.0,72.6,Mostly Cloudy
801,990,2015,CHC,36,D,38883,2015-05-16,40929,95.00109946492707,partly-cloudy-day,0.0,74.52,Mostly Cloudy
802,991,2015,CHC,37,D,36289,2015-05-17,40929,88.66329497422365,cloudy,0.0,77.91,Overcast
803,992,2015,CHC,44,D,38463,2015-05-25,40929,93.97493219966283,rain,0.0215,72.39,Light Rain
804,995,2015,CHC,47,D,34273,2015-05-29,40929,83.73769210095531,rain,0.0503,77.15,Light Rain
805,996,2015,CHC,48,D,37766,2015-05-31,40929,92.27198319040289,cloudy,0.0,51.78,Overcast
806,998,2015,CHC,59,D,40016,2015-06-12,40929,97.76930782574702,rain,0.0144,59.8,Drizzle
807,1005,2015,CHC,71,D,41498,2015-06-25,40929,101.39021231889369,cloudy,0.0,76.55,Overcast
808,1006,2015,CHC,78,D,41212,2015-07-03,40929,100.69144127635661,partly-cloudy-day,0.0,74.77,Mostly Cloudy
809,1008,2015,CHC,80,D,37764,2015-07-05,40929,92.26709667961592,partly-cloudy-day,0.0,82.34,Partly Cloudy
810,1010,2015,CHC,82,D,34368,2015-07-07,40929,83.9698013633365,partly-cloudy-day,0.0,66.29,Partly Cloudy
811,1013,2015,CHC,85,D,41580,2015-07-10,40929,101.59055926115957,partly-cloudy-day,0.0,77.55,Partly Cloudy
812,1014,2015,CHC,86,D,41596,2015-07-11,40929,101.62965134745534,partly-cloudy-day,0.0,78.45,Mostly Cloudy
813,1015,2015,CHC,87,D,41688,2015-07-12,40929,101.85443084365608,partly-cloudy-day,0.0,79.35,Mostly Cloudy
814,1016,2015,CHC,95,D,41230,2015-07-24,40929,100.73541987343937,partly-cloudy-day,0.0,85.06,Partly Cloudy
815,1017,2015,CHC,96,D,41683,2015-07-25,40929,101.84221456668865,partly-cloudy-day,0.0,87.86,Humid and Mostly Cloudy
816,1018,2015,CHC,97,D,41123,2015-07-26,40929,100.47399154633634,partly-cloudy-day,0.0,77.65,Mostly Cloudy
817,1021,2015,CHC,100,D,38874,2015-07-29,40929,94.97911016638568,partly-cloudy-day,0.0,85.83,Mostly Cloudy
818,1023,2015,CHC,108,D,41311,2015-08-07,40929,100.93332356031175,partly-cloudy-day,0.0,80.32,Partly Cloudy
819,1024,2015,CHC,109,D,41305,2015-08-08,40929,100.91866402795084,partly-cloudy-day,0.0,78.69,Mostly Cloudy
820,1025,2015,CHC,110,D,39939,2015-08-09,40929,97.58117716044858,partly-cloudy-day,0.0,76.94,Mostly Cloudy
821,1028,2015,CHC,113,D,40799,2015-08-13,40929,99.68237679884678,partly-cloudy-day,0.0,83.25,Partly Cloudy
822,1032,2015,CHC,120,D,39211,2015-08-21,40929,95.80248723399056,clear-day,0.0,80.93,Clear
823,1033,2015,CHC,121,D,41196,2015-08-22,40929,100.65234919006083,partly-cloudy-day,0.0,80.36,Partly Cloudy
824,1034,2015,CHC,122,D,39581,2015-08-23,40929,96.70649172958049,partly-cloudy-day,0.0,73.99,Mostly Cloudy
825,1035,2015,CHC,123,D,36283,2015-08-24,40929,88.64863544186274,partly-cloudy-day,0.0,72.28,Partly Cloudy
826,1038,2015,CHC,132,D,31165,2015-09-02,40929,76.14405433799995,partly-cloudy-day,0.0,89.02,Partly Cloudy
827,1039,2015,CHC,133,D,36132,2015-09-04,40929,88.27970387744631,partly-cloudy-day,0.0,80.57,Partly Cloudy
828,1040,2015,CHC,134,D,40690,2015-09-05,40929,99.41606196095677,partly-cloudy-day,0.0,80.53,Mostly Cloudy
829,1041,2015,CHC,135,D,41183,2015-09-06,40929,100.62058686994551,partly-cloudy-day,0.0,90.29,Partly Cloudy
830,1042,2015,CHC,147,D,40846,2015-09-18,40929,99.79720980234063,cloudy,0.0,75.06,Overcast
831,1043,2015,CHC,148,D,40994,2015-09-19,40929,100.1588116005766,partly-cloudy-day,0.0,66.54,Mostly Cloudy
832,1044,2015,CHC,149,D,40962,2015-09-20,40929,100.08062742798504,partly-cloudy-day,0.0,69.77,Mostly Cloudy
833,1048,2015,CHC,153,D,40432,2015-09-25,40929,98.7857020694373,partly-cloudy-day,0.0,71.73,Partly Cloudy
834,1049,2015,CHC,154,D,41150,2015-09-26,40929,100.53995944196046,partly-cloudy-day,0.0,73.9,Partly Cloudy
835,1134,2016,CHC,2,D,26814,2016-04-08,41268,64.97528351264903,rain,0.0048,40.53,Possible Drizzle
836,1138,2016,CHC,9,D,32138,2016-04-17,41268,77.87632063584375,clear-day,0.0,76.69,Clear
837,1139,2016,CHC,10,D,33958,2016-04-18,41268,82.28651739846855,partly-cloudy-day,0.0,81.88,Partly Cloudy
838,1140,2016,CHC,11,D,29113,2016-04-19,41268,70.54618590675584,partly-cloudy-day,0.0,55.27,Partly Cloudy
839,1144,2016,CHC,21,D,31128,2016-05-01,41268,75.42890375109044,cloudy,0.0,46.34,Overcast
840,1145,2016,CHC,22,D,34878,2016-05-02,41268,84.51584763012504,partly-cloudy-day,0.0,55.51,Partly Cloudy
841,1146,2016,CHC,23,D,33398,2016-05-03,41268,80.92953377919939,partly-cloudy-day,0.0,64.66,Mostly Cloudy
842,1150,2016,CHC,34,D,31496,2016-05-14,41268,76.32063584375304,cloudy,0.0,45.75,Overcast
843,1151,2016,CHC,35,D,33617,2016-05-15,41268,81.460211301735,partly-cloudy-day,0.0,49.46,Mostly Cloudy
844,1152,2016,CHC,36,D,38883,2016-05-16,41268,94.220703692934,partly-cloudy-day,0.0,68.76,Partly Cloudy
845,1153,2016,CHC,37,D,36289,2016-05-17,41268,87.93496171367646,cloudy,0.0,50.1,Overcast
846,1154,2016,CHC,44,D,38463,2016-05-25,41268,93.20296597848213,partly-cloudy-day,0.0,83.5,Mostly Cloudy
847,1157,2016,CHC,47,D,34273,2016-05-29,41268,83.04982068430746,partly-cloudy-day,0.0,76.71,Mostly Cloudy
848,1158,2016,CHC,48,D,37766,2016-05-31,41268,91.51400600949889,partly-cloudy-day,0.0,82.29,Mostly Cloudy
849,1160,2016,CHC,59,D,40016,2016-06-12,41268,96.96617233691966,partly-cloudy-day,0.0,66.45,Mostly Cloudy
850,1167,2016,CHC,71,D,41498,2016-06-25,41268,100.55733255791412,partly-cloudy-day,0.0,87.03,Partly Cloudy
851,1168,2016,CHC,78,D,41212,2016-07-03,41268,99.86430163807309,partly-cloudy-day,0.0,74.66,Mostly Cloudy
852,1170,2016,CHC,80,D,37764,2016-07-05,41268,91.50915963943007,partly-cloudy-day,0.0,82.84,Mostly Cloudy
853,1172,2016,CHC,82,D,34368,2016-07-07,41268,83.28002326257634,cloudy,0.0,80.85,Overcast
854,1175,2016,CHC,85,D,41580,2016-07-10,41268,100.75603373073568,partly-cloudy-day,0.0,80.07,Mostly Cloudy
855,1176,2016,CHC,86,D,41596,2016-07-11,41268,100.79480469128623,partly-cloudy-day,0.0,88.89,Humid and Mostly Cloudy
856,1177,2016,CHC,87,D,41688,2016-07-12,41268,101.01773771445188,partly-cloudy-day,0.0,88.27,Humid and Partly Cloudy
857,1178,2016,CHC,95,D,41230,2016-07-24,41268,99.90791896869246,partly-cloudy-day,0.0,89.57,Humid and Mostly Cloudy
858,1179,2016,CHC,96,D,41683,2016-07-25,41268,101.00562178927984,partly-cloudy-day,0.0,84.35,Partly Cloudy
859,1180,2016,CHC,97,D,41123,2016-07-26,41268,99.64863817001067,partly-cloudy-day,0.0,84.88,Mostly Cloudy
860,1183,2016,CHC,100,D,38874,2016-07-29,41268,94.19889502762432,partly-cloudy-day,0.0,78.13,Mostly Cloudy
861,1185,2016,CHC,108,D,41311,2016-08-07,41268,100.1041969564796,partly-cloudy-day,0.0,80.66,Mostly Cloudy
862,1186,2016,CHC,109,D,41305,2016-08-08,41268,100.08965784627314,partly-cloudy-day,0.0,82.0,Partly Cloudy
863,1187,2016,CHC,110,D,39939,2016-08-09,41268,96.77958708927014,partly-cloudy-day,0.0,86.31,Partly Cloudy
864,1190,2016,CHC,113,D,40799,2016-08-13,41268,98.86352621886208,partly-cloudy-day,0.0,82.28,Humid and Mostly Cloudy
865,1194,2016,CHC,120,D,39211,2016-08-21,41268,95.01550838422023,partly-cloudy-day,0.0,71.6,Mostly Cloudy
866,1195,2016,CHC,121,D,41196,2016-08-22,41268,99.82553067752254,partly-cloudy-day,0.0,76.81,Partly Cloudy
867,1196,2016,CHC,122,D,39581,2016-08-23,41268,95.91208684695164,partly-cloudy-day,0.0,79.65,Mostly Cloudy
868,1197,2016,CHC,123,D,36283,2016-08-24,41268,87.92042260347,rain,0.0052,77.08,Possible Drizzle and Humid
869,1200,2016,CHC,132,D,31165,2016-09-02,41268,75.51856159736359,partly-cloudy-day,0.0,72.61,Partly Cloudy
870,1201,2016,CHC,133,D,36132,2016-09-04,41268,87.55452166327422,partly-cloudy-day,0.0,78.33,Mostly Cloudy
871,1202,2016,CHC,134,D,40690,2016-09-05,41268,98.59939905011147,partly-cloudy-day,0.0,85.59,Mostly Cloudy
872,1203,2016,CHC,135,D,41183,2016-09-06,41268,99.79402927207522,partly-cloudy-day,0.0,90.22,Humid and Partly Cloudy
873,1204,2016,CHC,147,D,40846,2016-09-18,41268,98.97741591547931,partly-cloudy-day,0.0,75.55,Partly Cloudy
874,1205,2016,CHC,148,D,40994,2016-09-19,41268,99.33604730057188,clear-day,0.0,84.76,Clear
875,1206,2016,CHC,149,D,40962,2016-09-20,41268,99.25850537947078,clear-day,0.0,80.02,Clear
876,1210,2016,CHC,153,D,40432,2016-09-25,41268,97.97421731123389,partly-cloudy-day,0.0,81.68,Partly Cloudy
877,1211,2016,CHC,154,D,41150,2016-09-26,41268,99.71406416593972,clear-day,0.0,67.51,Clear
878,1297,2017,CHC,9,D,38379,2017-04-13,41649,92.14867103651949,cloudy,0.0,51.35,Overcast
879,1298,2017,CHC,10,D,40430,2017-04-14,41649,97.07315901942424,partly-cloudy-day,0.0,61.19,Partly Cloudy
880,1299,2017,CHC,11,D,41814,2017-04-15,41649,100.39616797522149,partly-cloudy-day,0.0,79.22,Partly Cloudy
881,1300,2017,CHC,12,D,39422,2017-04-16,41649,94.65293284352565,partly-cloudy-day,0.0,69.54,Mostly Cloudy
882,1303,2017,CHC,15,D,34864,2017-04-19,41649,83.70909265528584,rain,0.0368,54.89,Light Rain
883,1307,2017,CHC,28,D,36394,2017-05-04,41649,87.38265024370332,cloudy,0.0,48.96,Overcast
884,1308,2017,CHC,29,D,40395,2017-05-05,41649,96.98912338831664,partly-cloudy-day,0.0,50.86,Partly Cloudy
885,1313,2017,CHC,40,D,36023,2017-05-18,41649,86.49187255396288,partly-cloudy-day,0.0,75.45,Partly Cloudy
886,1314,2017,CHC,41,D,36923,2017-05-19,41649,88.65278878244375,cloudy,0.0,44.96,Overcast
887,1315,2017,CHC,42,D,41671,2017-05-21,41649,100.0528223966962,cloudy,0.0,61.88,Overcast
888,1319,2017,CHC,46,D,37513,2017-05-25,41649,90.06938942111455,cloudy,0.0,64.04,Overcast
889,1320,2017,CHC,53,D,41051,2017-06-02,41649,98.56419121707604,clear-day,0.0,82.61,Clear
890,1321,2017,CHC,54,D,41164,2017-06-03,41649,98.83550625465197,partly-cloudy-day,0.0,78.58,Partly Cloudy
891,1327,2017,CHC,60,D,41229,2017-06-09,41649,98.99157242670893,clear-day,0.0,84.22,Clear
892,1328,2017,CHC,61,D,41226,2017-06-10,41649,98.98436937261398,clear-day,0.0,85.92,Clear
893,1329,2017,CHC,62,D,41116,2017-06-11,41649,98.720257389133,partly-cloudy-day,0.0,88.48,Partly Cloudy
894,1332,2017,CHC,71,D,41708,2017-06-21,41649,100.14166006386708,partly-cloudy-day,0.0,75.05,Mostly Cloudy
895,1333,2017,CHC,83,D,42046,2017-07-04,41649,100.95320415856322,partly-cloudy-day,0.0,79.86,Mostly Cloudy
896,1334,2017,CHC,84,D,39855,2017-07-05,41649,95.69257365122812,partly-cloudy-day,0.0,84.69,Mostly Cloudy
897,1335,2017,CHC,85,D,41576,2017-07-06,41649,99.82472568368988,partly-cloudy-day,0.0,88.66,Partly Cloudy
898,1336,2017,CHC,86,D,41294,2017-07-07,41649,99.14763859876588,partly-cloudy-day,0.0,82.66,Mostly Cloudy
899,1338,2017,CHC,88,D,41604,2017-07-09,41649,99.89195418857595,partly-cloudy-day,0.0,83.15,Mostly Cloudy
900,1339,2017,CHC,95,D,42186,2017-07-21,41649,101.28934668299358,partly-cloudy-day,0.0,85.79,Humid and Mostly Cloudy
901,1340,2017,CHC,96,D,41969,2017-07-22,41649,100.76832577012654,partly-cloudy-day,0.0,81.44,Mostly Cloudy
902,1342,2017,CHC,98,D,40849,2017-07-24,41649,98.07918557468366,cloudy,0.0,71.16,Overcast
903,1343,2017,CHC,99,D,40717,2017-07-25,41649,97.76225119450648,clear-day,0.0,78.23,Clear
904,1346,2017,CHC,107,D,39525,2017-08-03,41649,94.90023770078513,partly-cloudy-day,0.006999999999999999,79.26,Mostly Cloudy
905,1347,2017,CHC,108,D,41396,2017-08-04,41649,99.39254243799371,cloudy,0.0,61.27,Overcast
906,1348,2017,CHC,109,D,41857,2017-08-05,41649,100.49941175058224,partly-cloudy-day,0.0,77.39,Mostly Cloudy
907,1349,2017,CHC,110,D,41047,2017-08-06,41649,98.55458714494945,partly-cloudy-day,0.0,74.16,Mostly Cloudy
908,1353,2017,CHC,120,D,38675,2017-08-17,41649,92.85937237388653,partly-cloudy-day,0.0,79.97,Mostly Cloudy
909,1354,2017,CHC,121,D,41814,2017-08-18,41649,100.39616797522149,partly-cloudy-day,0.0,77.1,Mostly Cloudy
910,1355,2017,CHC,122,D,41558,2017-08-19,41649,99.78150735912027,clear-day,0.0,79.23,Clear
911,1356,2017,CHC,123,D,41459,2017-08-20,41649,99.54380657398737,partly-cloudy-day,0.0,86.09,Mostly Cloudy
912,1361,2017,CHC,134,D,37280,2017-09-01,41649,89.50995221974117,partly-cloudy-day,0.0,65.76,Partly Cloudy
913,1362,2017,CHC,135,D,41329,2017-09-02,41649,99.23167422987346,partly-cloudy-day,0.0,69.66,Partly Cloudy
914,1363,2017,CHC,136,D,42145,2017-09-03,41649,101.19090494369613,partly-cloudy-day,0.0,79.46,Partly Cloudy
915,1365,2017,CHC,142,D,41167,2017-09-09,41649,98.8427093087469,clear-day,0.0,68.09,Clear
916,1366,2017,CHC,143,D,40113,2017-09-10,41649,96.31203630339263,clear-day,0.0,67.06,Clear
917,1370,2017,CHC,147,D,38464,2017-09-15,41649,92.35275756920934,clear-day,0.0,84.34,Clear
918,1371,2017,CHC,148,D,40959,2017-09-16,41649,98.34329755816466,partly-cloudy-day,0.0,85.23,Partly Cloudy
919,1372,2017,CHC,149,D,37242,2017-09-17,41649,89.41871353453864,partly-cloudy-day,0.0,84.73,Mostly Cloudy
920,1373,2017,CHC,160,D,36258,2017-09-29,41649,87.05611179139956,partly-cloudy-day,0.0,66.39,Partly Cloudy
921,1374,2017,CHC,161,D,41493,2017-09-30,41649,99.62544118706332,clear-day,0.0,63.66,Clear
922,1375,2017,CHC,162,D,40971,2017-10-01,41649,98.3721097745444,partly-cloudy-day,0.0,66.68,Partly Cloudy
923,1457,2018,CHC,10,D,40144,2018-04-10,41649,96.38646786237365,partly-cloudy-day,0.0,43.34,Mostly Cloudy
924,1459,2018,CHC,12,D,29949,2018-04-12,41649,71.90808902974861,partly-cloudy-day,0.0,72.09,Partly Cloudy
925,1460,2018,CHC,13,D,29775,2018-04-13,41649,71.4903118922423,cloudy,0.0,43.37,Overcast
926,1461,2018,CHC,14,D,36788,2018-04-14,41649,88.32865134817162,rain,0.0027,37.99,Possible Drizzle
927,1463,2018,CHC,16,D,29648,2018-04-19,41649,71.18538260222334,clear-day,0.0008,47.84,Clear
928,1465,2018,CHC,23,D,35579,2018-04-27,41649,85.42582054791231,clear-day,0.0,54.2,Clear
929,1466,2018,CHC,24,D,40147,2018-04-28,41649,96.39367091646858,partly-cloudy-day,0.0,47.77,Partly Cloudy
930,1467,2018,CHC,25,D,40895,2018-04-29,41649,98.18963240413936,clear-day,0.0,53.15,Clear
931,1470,2018,CHC,28,D,32909,2018-05-02,41649,79.01510240341905,partly-cloudy-day,0.0,82.7,Partly Cloudy
932,1473,2018,CHC,34,D,34486,2018-05-09,41649,82.80150783932388,partly-cloudy-day,0.0,76.54,Mostly Cloudy
933,1474,2018,CHC,35,D,39585,2018-05-11,41649,95.04429878268385,cloudy,0.0022,48.63,Overcast
934,1475,2018,CHC,36,D,41099,2018-05-12,41649,98.67944008259502,cloudy,0.0,48.87,Overcast
935,1476,2018,CHC,37,D,40537,2018-05-13,41649,97.3300679488103,partly-cloudy-day,0.0,59.41,Mostly Cloudy
936,1477,2018,CHC,38,D,35946,2018-05-14,41649,86.30699416552618,partly-cloudy-day,0.0,74.63,Partly Cloudy
937,1480,2018,CHC,47,D,41177,2018-05-25,41649,98.86671948906336,partly-cloudy-day,0.0,87.27,Partly Cloudy
938,1485,2018,CHC,59,D,40057,2018-06-07,41649,96.1775792936205,clear-day,0.0,76.16,Clear
939,1486,2018,CHC,60,D,40097,2018-06-08,41649,96.2736200148863,cloudy,0.0066,66.67,Overcast
940,1487,2018,CHC,61,D,41045,2018-06-09,41649,98.54978510888617,partly-cloudy-day,0.0,69.02,Mostly Cloudy
941,1488,2018,CHC,62,D,40735,2018-06-10,41649,97.80546951907608,cloudy,0.0039,64.61,Overcast
942,1489,2018,CHC,69,D,39273,2018-06-19,41649,94.29518115681049,partly-cloudy-day,0.0,76.64,Mostly Cloudy
943,1491,2018,CHC,71,D,41199,2018-06-20,41649,98.91954188575956,cloudy,0.0,72.5,Overcast
944,1492,2018,CHC,80,D,41492,2018-06-29,41649,99.62304016903167,clear-day,0.0,90.92,Humid
945,1493,2018,CHC,81,D,40950,2018-06-30,41649,98.32168839587985,partly-cloudy-day,0.0,91.73,Humid and Mostly Cloudy
946,1494,2018,CHC,82,D,40051,2018-07-01,41649,96.16317318543062,partly-cloudy-day,0.0,90.27,Humid and Mostly Cloudy
947,1495,2018,CHC,83,D,38424,2018-07-03,41649,92.25671684794352,partly-cloudy-day,0.0,87.18,Partly Cloudy
948,1496,2018,CHC,84,D,40510,2018-07-04,41649,97.26524046195587,partly-cloudy-day,0.0,87.57,Humid and Mostly Cloudy
949,1497,2018,CHC,85,D,41434,2018-07-06,41649,99.48378112319624,clear-day,0.0,73.64,Clear
950,1498,2018,CHC,86,D,41538,2018-07-07,41649,99.73348699848735,clear-day,0.0,77.19,Clear
951,1499,2018,CHC,87,D,38655,2018-07-08,41649,92.81135201325361,clear-day,0.0,80.34,Clear
952,1501,2018,CHC,95,D,41077,2018-07-20,41649,98.62661768589882,cloudy,0.0049,73.13,Overcast
953,1502,2018,CHC,96,D,41004,2018-07-21,41649,98.4513433695887,cloudy,0.0,70.72,Overcast
954,1504,2018,CHC,98,D,39737,2018-07-22,41649,95.40925352349396,cloudy,0.0006,72.17,Overcast
955,1507,2018,CHC,101,D,35548,2018-07-25,41649,85.3513889889313,clear-day,0.0,82.37,Clear
956,1508,2018,CHC,102,D,38979,2018-07-26,41649,93.58928185550673,partly-cloudy-day,0.0,78.2,Mostly Cloudy
957,1510,2018,CHC,109,D,40894,2018-08-03,41649,98.18723138610771,clear-day,0.0,78.41,Clear
958,1511,2018,CHC,110,D,40855,2018-08-04,41649,98.09359168287354,partly-cloudy-day,0.0,94.47,Partly Cloudy
959,1512,2018,CHC,111,D,41136,2018-08-05,41649,98.7682777497659,partly-cloudy-day,0.0,89.78,Partly Cloudy
960,1513,2018,CHC,115,D,41531,2018-08-10,41649,99.71667987226584,partly-cloudy-day,0.0,79.5,Partly Cloudy
961,1514,2018,CHC,116,D,41320,2018-08-11,41649,99.21006506758866,partly-cloudy-day,0.0,85.16,Partly Cloudy
962,1516,2018,CHC,118,D,40441,2018-08-14,41649,97.09957021777234,partly-cloudy-day,0.0,85.6,Partly Cloudy
963,1517,2018,CHC,119,D,39619,2018-08-15,41649,95.1259333957598,partly-cloudy-day,0.0,82.63,Mostly Cloudy
964,1519,2018,CHC,127,D,37760,2018-08-24,41649,90.66244087493097,rain,0.0041,66.13,Possible Drizzle
965,1520,2018,CHC,128,D,41205,2018-08-25,41649,98.93394799394943,cloudy,0.0,78.28,Overcast
966,1521,2018,CHC,129,D,40331,2018-08-26,41649,96.83545823429134,partly-cloudy-day,0.0,89.37,Humid and Mostly Cloudy
967,1524,2018,CHC,132,D,33386,2018-08-29,41649,80.16038800451392,cloudy,0.0004,68.3,Overcast
968,1529,2018,CHC,148,D,41196,2018-09-15,41649,98.91233883166463,clear-day,0.0,77.58,Clear
969,1530,2018,CHC,149,D,41314,2018-09-16,41649,99.19565895939878,partly-cloudy-day,0.0,84.7,Mostly Cloudy
970,1535,2018,CHC,160,D,39442,2018-09-28,41649,94.70095320415857,cloudy,0.0,60.49,Overcast
971,1536,2018,CHC,161,D,40784,2018-09-29,41649,97.92311940262671,partly-cloudy-day,0.0,57.72,Mostly Cloudy
972,1537,2018,CHC,162,D,39275,2018-09-30,41649,94.29998319287378,cloudy,0.0031,61.57,Overcast
973,1538,2018,CHC,163,D,38450,2018-10-01,41649,92.3191433167663,cloudy,0.0,64.16,Overcast
974,5,2009,CHC,12,N,38403,2009-04-21,41210,93.18854646930357,rain,0.0055,42.79,Possible Drizzle
975,6,2009,CHC,13,N,38738,2009-04-22,41210,94.00145595729192,partly-cloudy-day,0.0,58.0,Partly Cloudy
976,8,2009,CHC,21,N,37956,2009-04-30,41210,92.1038582868236,cloudy,0.0,60.45,Overcast
977,12,2009,CHC,25,N,39112,2009-05-04,41210,94.90900266925505,cloudy,0.0,66.98,Overcast
978,14,2009,CHC,32,N,39963,2009-05-12,41210,96.97403542829412,partly-cloudy-day,0.0,69.28,Mostly Cloudy
979,15,2009,CHC,33,N,38410,2009-05-13,41210,93.2055326377093,cloudy,0.0,66.2,Overcast
980,19,2009,CHC,43,N,38942,2009-05-25,41210,94.49648143654454,rain,0.0066,56.35,Possible Drizzle
981,20,2009,CHC,44,N,38303,2009-05-26,41210,92.94588692065034,cloudy,0.0028,65.15,Overcast
982,22,2009,CHC,46,N,39579,2009-05-28,41210,96.04222276146567,cloudy,0.0,61.96,Overcast
983,25,2009,CHC,49,N,40091,2009-05-31,41210,97.28463965057026,partly-cloudy-day,0.0,67.06,Partly Cloudy
984,34,2009,CHC,76,N,40545,2009-07-02,41210,98.38631400145597,partly-cloudy-day,0.0,69.66,Mostly Cloudy
985,38,2009,CHC,80,N,40042,2009-07-06,41210,97.16573647173017,partly-cloudy-day,0.0,81.53,Partly Cloudy
986,39,2009,CHC,81,N,40359,2009-07-07,41210,97.93496724096094,cloudy,0.0,68.16,Overcast
987,44,2009,CHC,86,N,41244,2009-07-12,41210,100.08250424654211,partly-cloudy-day,0.0,78.14,Mostly Cloudy
988,48,2009,CHC,97,N,40794,2009-07-27,41210,98.99053627760253,partly-cloudy-day,0.0,82.86,Mostly Cloudy
989,49,2009,CHC,98,N,40814,2009-07-28,41210,99.03906818733319,partly-cloudy-day,0.0,82.8,Mostly Cloudy
990,52,2009,CHC,111,N,41477,2009-08-11,41210,100.64790099490416,partly-cloudy-day,0.0,76.89,Partly Cloudy
991,53,2009,CHC,112,N,41133,2009-08-12,41210,99.81315214753701,clear-day,0.0,79.95,Clear
992,57,2009,CHC,123,N,37297,2009-08-25,41210,90.50473186119875,partly-cloudy-day,0.0,80.99,Partly Cloudy
993,58,2009,CHC,124,N,36562,2009-08-26,41210,88.72118417859744,rain,0.0793,64.63,Light Rain
994,63,2009,CHC,129,N,36990,2009-08-31,41210,89.7597670468333,partly-cloudy-day,0.0,65.7,Partly Cloudy
995,64,2009,CHC,130,N,36332,2009-09-01,41210,88.16306721669498,clear-day,0.0,67.86,Clear
996,70,2009,CHC,142,N,38725,2009-09-14,41210,93.969910215967,partly-cloudy-day,0.0,81.54,Partly Cloudy
997,71,2009,CHC,143,N,38986,2009-09-15,41210,94.60325163795196,partly-cloudy-day,0.0,74.74,Mostly Cloudy
998,72,2009,CHC,144,N,38084,2009-09-16,41210,92.41446250909974,partly-cloudy-day,0.0,67.1,Partly Cloudy
999,74,2009,CHC,156,N,35308,2009-09-29,41210,85.6782334384858,cloudy,0.0,58.59,Overcast
1000,76,2009,CHC,158,N,33299,2009-09-30,41210,80.80320310604223,clear-day,0.0,56.63,Clear
1001,167,2010,CHC,20,N,37850,2010-04-26,41210,91.84663916525116,partly-cloudy-day,0.0,56.61,Partly Cloudy
1002,168,2010,CHC,21,N,37440,2010-04-27,41210,90.85173501577287,clear-day,0.0,49.51,Clear
1003,174,2010,CHC,33,N,38266,2010-05-10,41210,92.85610288764863,partly-cloudy-day,0.0,57.5,Mostly Cloudy
1004,175,2010,CHC,34,N,38007,2010-05-11,41210,92.22761465663675,cloudy,0.0,51.61,Overcast
1005,180,2010,CHC,39,N,35760,2010-05-17,41210,86.77505459839846,cloudy,0.0016,55.87,Overcast
1006,181,2010,CHC,40,N,37029,2010-05-18,41210,89.85440427080806,cloudy,0.0,56.33,Overcast
1007,182,2010,CHC,46,N,34749,2010-05-25,41210,84.3217665615142,partly-cloudy-day,0.0,85.14,Partly Cloudy
1008,183,2010,CHC,47,N,35828,2010-05-26,41210,86.94006309148266,partly-cloudy-day,0.0028,77.07,Partly Cloudy
